UNIPROT ID,GENE,From Docking List,Docking Rank,From Raw Data,GO ID,P-Value Significance,Fold Change
Q61985,Nrf1,Nrf1,3358,"Endoplasmic reticulum membrane sensor NFE2L1 (Locus control region-factor 1) (LCR-F1) (Nuclear factor erythroid 2-related factor 1) (NF-E2-related factor 1) (NFE2-related factor 1) (Nuclear factor, erythroid derived 2, like 1) [Cleaved into: Transcription factor NRF1]","mmu04371,mmu05016",0.537582664,1.066626014
Q61985,Nrf1,Nrf1,3649,"Endoplasmic reticulum membrane sensor NFE2L1 (Locus control region-factor 1) (LCR-F1) (Nuclear factor erythroid 2-related factor 1) (NF-E2-related factor 1) (NFE2-related factor 1) (Nuclear factor, erythroid derived 2, like 1) [Cleaved into: Transcription factor NRF1]","mmu04371,mmu05016",0.537582664,1.066626014
P60761,Nrgn,,3159,Neurogranin (Ng) (RC3) [Cleaved into: NEUG(55-78)],,0.371251895,1.159359417
P60761,Nrgn,,5591,Neurogranin (Ng) (RC3) [Cleaved into: NEUG(55-78)],,0.371251895,1.159359417
P60761,Nrgn,,7089,Neurogranin (Ng) (RC3) [Cleaved into: NEUG(55-78)],,0.371251895,1.159359417
P28656,Nrp,,1175,Nucleosome assembly protein 1-like 1 (Brain protein DN38) (NAP-1-related protein),,0.717892668,1.267129783
P28656,Nrp,,2398,Nucleosome assembly protein 1-like 1 (Brain protein DN38) (NAP-1-related protein),,0.717892668,1.267129783
Q9CR47,Nsa2,,3125,Ribosome biogenesis protein NSA2 homolog (L-name-related protein 42) (LNR42) (TGF-beta-inducible nuclear protein 1),,0.954459464,0.997482923
Q9CZ44,Nsfl1c,,7375,NSFL1 cofactor p47 (p97 cofactor p47),mmu04141,0.997699995,1.000999428
Q8K305,Nsl1,,2937,Kinetochore-associated protein NSL1 homolog,,0.343952265,1.333928293
Q80TG1,Nsl1,,1430,KAT8 regulatory NSL complex subunit 1 (NSL complex protein NSL1) (Non-specific lethal 1 homolog),,0.343952265,1.333928293
Q9D720,Nsmce1,,4583,Non-structural maintenance of chromosomes element 1 homolog (Non-SMC element 1 homolog) (EC 2.3.2.27),,0.268651992,0.883301287
C4P6S0,Nsun4,,1486,Sperm head and tail associated protein,,0.784063917,1.029640016
C4P6S0,Nsun4,,4835,Sperm head and tail associated protein,,0.784063917,1.029640016
C4P6S0,Nsun4,,5095,Sperm head and tail associated protein,,0.784063917,1.029640016
C4P6S0,Nsun4,,5856,Sperm head and tail associated protein,,0.784063917,1.029640016
Q8K4F6,Nsun5,,5122,28S rRNA (cytosine-C(5))-methyltransferase (EC 2.1.1.-) (NOL1/NOP2/Sun domain family member 5) (Williams-Beuren syndrome chromosomal region 20A protein homolog),,0.436128762,1.095469438
Q641K5,Nuak1,,337,NUAK family SNF1-like kinase 1 (EC 2.7.11.1) (AMPK-related protein kinase 5) (Omphalocele kinase 1),,0.236781556,1.099406765
Q641K5,Nuak1,,2907,NUAK family SNF1-like kinase 1 (EC 2.7.11.1) (AMPK-related protein kinase 5) (Omphalocele kinase 1),,0.236781556,1.099406765
Q02819,Nucb1,,6022,Nucleobindin-1 (CALNUC),,0.858153048,0.985742419
P81117,Nucb2,,6241,Nucleobindin-2 (DNA-binding protein NEFA) (Prepronesfatin) [Cleaved into: Nesfatin-1],,0.955588557,1.000172781
O35685,Nudc,,1820,Nuclear migration protein nudC (Nuclear distribution protein C homolog) (Silica-induced gene 92 protein) (SIG-92),,0.71911186,0.97470923
Q9CQ48,Nudcd2,,1075,NudC domain-containing protein 2,,0.876415391,0.975829071
P0C027,Nudt10,,5909,"Diphosphoinositol polyphosphate phosphohydrolase 3-alpha (DIPP-3-alpha) (DIPP3-alpha) (EC 3.6.1.52) (Diadenosine 5',5'''-P1,P6-hexaphosphate hydrolase 3-alpha) (Diadenosine hexaphosphate hydrolase (AMP-forming)) (EC 3.6.1.60) (Nucleoside diphosphate-linked moiety X motif 10) (Nudix motif 10)",,0.091371081,1.174421175
P0C028,Nudt11,,5815,"Diphosphoinositol polyphosphate phosphohydrolase 3-beta (DIPP-3-beta) (DIPP3-beta) (EC 3.6.1.52) (Diadenosine 5',5'''-P1,P6-hexaphosphate hydrolase 3-beta) (Diadenosine hexaphosphate hydrolase (AMP-forming)) (EC 3.6.1.60) (Nucleoside diphosphate-linked moiety X motif 11) (Nudix motif 11)",,0.599611534,1.045740428
P11930,Nudt19,,447,Nucleoside diphosphate-linked moiety X motif 19 (Nudix motif 19) (EC 3.6.1.-) (Androgen-regulated protein RP2) (Testosterone-regulated RP2 protein) (RP2p),mmu04146,0.889955454,0.985879615
Q8BVU5,Nudt9,,114,"ADP-ribose pyrophosphatase, mitochondrial (EC 3.6.1.13) (ADP-ribose diphosphatase) (ADP-ribose phosphohydrolase) (Adenosine diphosphoribose pyrophosphatase) (ADPR-PPase) (Nucleoside diphosphate-linked moiety X motif 9) (Nudix motif 9)",mmu00230,0.378318626,0.933471459
Q8BVU5,Nudt9,,2332,"ADP-ribose pyrophosphatase, mitochondrial (EC 3.6.1.13) (ADP-ribose diphosphatase) (ADP-ribose phosphohydrolase) (Adenosine diphosphoribose pyrophosphatase) (ADPR-PPase) (Nucleoside diphosphate-linked moiety X motif 9) (Nudix motif 9)",mmu00230,0.378318626,0.933471459
Q8BVU5,Nudt9,,4868,"ADP-ribose pyrophosphatase, mitochondrial (EC 3.6.1.13) (ADP-ribose diphosphatase) (ADP-ribose phosphohydrolase) (Adenosine diphosphoribose pyrophosphatase) (ADPR-PPase) (Nucleoside diphosphate-linked moiety X motif 9) (Nudix motif 9)",mmu00230,0.378318626,0.933471459
Q5F2E7,Nufip2,,3046,Nuclear fragile X mental retardation-interacting protein 2 (82 kDa FMRP-interacting protein) (82-FIP) (FMRP-interacting protein 2),,0.857975788,0.98925966
E9Q7G0,Numa1,,539,Nuclear mitotic apparatus protein 1 (Nuclear mitotic apparatus protein) (NuMA protein),,0.995777338,0.999604573
E9Q7G0,Numa1,,1009,Nuclear mitotic apparatus protein 1 (Nuclear mitotic apparatus protein) (NuMA protein),,0.995777338,0.999604573
E9Q7G0,Numa1,,1896,Nuclear mitotic apparatus protein 1 (Nuclear mitotic apparatus protein) (NuMA protein),,0.995777338,0.999604573
E9Q7G0,Numa1,,4213,Nuclear mitotic apparatus protein 1 (Nuclear mitotic apparatus protein) (NuMA protein),,0.995777338,0.999604573
E9Q7G0,Numa1,,5242,Nuclear mitotic apparatus protein 1 (Nuclear mitotic apparatus protein) (NuMA protein),,0.995777338,0.999604573
E9Q7G0,Numa1,,6945,Nuclear mitotic apparatus protein 1 (Nuclear mitotic apparatus protein) (NuMA protein),,0.995777338,0.999604573
Q9QZS3,Numb,,5315,Protein numb homolog (m-Nb) (m-Numb),mmu04330,0.596177596,1.048281216
O08919,Numbl,,1130,Numb-like protein,mmu04330,0.411084125,1.068309779
E9Q3G8,Nup153,,6462,Nucleoporin 153,mmu03013,0.738898156,0.97774546
Q99P88,Nup155,,4638,Nuclear pore complex protein Nup155 (155 kDa nucleoporin) (Nucleoporin Nup155),mmu03013,0.67608212,0.965396232
Q99P88,Nup155,,5937,Nuclear pore complex protein Nup155 (155 kDa nucleoporin) (Nucleoporin Nup155),mmu03013,0.67608212,0.965396232
Q9JIH2,Nup50,,3147,Nuclear pore complex protein Nup50 (50 kDa nucleoporin) (Nuclear pore-associated protein 60 kDa-like) (Nucleoporin Nup50),mmu03013,0.706528909,1.033418927
Q9JIH2,Nup50,,5546,Nuclear pore complex protein Nup50 (50 kDa nucleoporin) (Nuclear pore-associated protein 60 kDa-like) (Nucleoporin Nup50),mmu03013,0.706528909,1.033418927
Q9JIH2,Nup50,,6404,Nuclear pore complex protein Nup50 (50 kDa nucleoporin) (Nuclear pore-associated protein 60 kDa-like) (Nucleoporin Nup50),mmu03013,0.706528909,1.033418927
Q6PFD9,Nup98,,2025,Nuclear pore complex protein Nup98-Nup96 (EC 3.4.21.-) [Cleaved into: Nuclear pore complex protein Nup98 (98 kDa nucleoporin) (Nucleoporin Nup98) (Nup98); Nuclear pore complex protein Nup96 (96 kDa nucleoporin) (Nucleoporin Nup96) (Nup96)],"mmu03013,mmu05164",0.992464583,1.001821469
Q8R332,Nupl1,,5159,Nucleoporin p58/p45 (58 kDa nucleoporin) (Nucleoporin-like protein 1),mmu03013,0.41945301,1.070138347
Q8CIC2,Nupl2,,4755,Nucleoporin NUP42 (NLP-1) (Nucleoporin-like protein 2),mmu03013,0.704776951,0.954044551
Q99LJ8,Nus1,,3423,Dehydrodolichyl diphosphate synthase complex subunit Nus1 (EC 2.5.1.87) (Nogo-B receptor) (NgBR) (Nuclear undecaprenyl pyrophosphate synthase 1 homolog),mmu00900,0.606520918,1.042234913
Q99LJ8,Nus1,,6623,Dehydrodolichyl diphosphate synthase complex subunit Nus1 (EC 2.5.1.87) (Nogo-B receptor) (NgBR) (Nuclear undecaprenyl pyrophosphate synthase 1 homolog),mmu00900,0.606520918,1.042234913
Q9ERH4,Nusap1,,992,Nucleolar and spindle-associated protein 1 (NuSAP),,0.282869873,0.725560536
Q6PFX7,Nyap1,,328,Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 1,,0.602428395,1.038961264
Q8VI93,Oas3,,5345,"2'-5'-oligoadenylate synthase 3 ((2-5')oligo(A) synthase 3) (2-5A synthase 3) (EC 2.7.7.84) (2',5'-oligoadenylate synthetase-like 10)","mmu04621,mmu05162,mmu05164,mmu05160,mmu05168",0.933647044,1.08274931
Q80UJ1,Oat,,3966,Solute carrier family 22 member 20 (Organic anion transporter 6),mmu00330,0.392991593,0.933581734
Q8VC69,Oat,,3991,Solute carrier family 22 member 6 (Kidney-specific transport protein) (Novel kidney transcript) (mNKT) (Organic anion transporter 1) (Renal organic anion transporter 1) (mROAT1),mmu00330,0.392991593,0.933581734
E9PXV9,Obox2,,37,Oocyte-specific homeobox 2,,,
A2AAJ9,Obscn,,3312,Obscurin (EC 2.7.11.1) (Obscurin-RhoGEF) (Obscurin-myosin light chain kinase) (Obscurin-MLCK),,0.19526079,1.372497491
D3YYU8,Obsl1,,5752,Obscurin-like protein 1,,0.88215916,1.011984334
Q9Z0L3,Oc90,,7410,Otoconin-90 (Oc90) (Otoconin-95) (Oc95),,0.310650465,1.95402597
Q8VCR9,Ocel1,,4109,Occludin/ELL domain-containing protein 1,,0.997370766,1.001113368
P51879,Ocm,,5525,Oncomodulin (OM) (Parvalbumin beta),,0.225583922,0.605714162
Q3U0K8,Ogfod1,,2335,Prolyl 3-hydroxylase OGFOD1 (EC 1.14.11.-) (2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1) (uS12 prolyl 3-hydroxylase),,0.640376344,1.034743854
Q3U0K8,Ogfod1,,4846,Prolyl 3-hydroxylase OGFOD1 (EC 1.14.11.-) (2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1) (uS12 prolyl 3-hydroxylase),,0.640376344,1.034743854
Q3U0K8,Ogfod1,,5814,Prolyl 3-hydroxylase OGFOD1 (EC 1.14.11.-) (2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1) (uS12 prolyl 3-hydroxylase),,0.640376344,1.034743854
O88998,Olfm1,,6963,Noelin (Neuronal olfactomedin-related ER localized protein) (Olfactomedin-1) (Pancortin),,0.531466178,1.072577259
Q8BU90,Olfm5,,3182,Olfactomedin 5,,,
Q8BHP7,Olfml2a,,5817,Olfactomedin-like protein 2A (Photomedin-1),,0.782901128,1.054190184
E9PWI5,Olfr543,,5296,Olfactory receptor,mmu04740,,
Q9JKN5,Olig1,bHLH,4977,Oligodendrocyte transcription factor 1 (Oligo1) (Oligodendrocyte-specific bHLH transcription factor 1),,0.854816436,1.019094574
Q9EQW6,Olig2,bHLH,3019,Oligodendrocyte transcription factor 2 (Oligo2),,0.706060569,1.028238938
Q9EQ09,Olr1,,3183,"Oxidized low-density lipoprotein receptor 1 (Ox-LDL receptor 1) (Lectin-like oxidized LDL receptor 1) (LOX-1) (Lectin-like oxLDL receptor 1) (Lectin-type oxidized LDL receptor 1) [Cleaved into: Oxidized low-density lipoprotein receptor 1, soluble form]","mmu04145,mmu03320",0.322091775,1.67226569
Q6XBJ3,Onecut2,CUT,740,One cut domain family member 2 (One cut homeobox 2) (Transcription factor ONECUT-2) (OC-2),,0.911412689,1.014479155
Q8K557,Onecut3,CUT,6293,One cut domain family member 3 (One cut homeobox 3) (Transcription factor ONECUT-3) (OC-3),,0.690514261,0.801558664
Q8K010,Oplah,,6772,5-oxoprolinase (EC 3.5.2.9) (5-oxo-L-prolinase) (5-OPase) (Pyroglutamase),mmu00480,0.490698455,0.940974134
P51491,Opn1sw,,3976,Short-wave-sensitive opsin 1 (S opsin) (Blue cone photoreceptor pigment) (Blue-sensitive opsin) (BOP) (Short wavelength-sensitive cone opsin),,0.620433906,1.787177673
P32300,Oprd1,,352,Delta-type opioid receptor (D-OR-1) (DOR-1) (K56) (MSL-2),"mmu04071,mmu04022,mmu04080",0.070961638,1.206046089
P42866,Oprm1,,1190,Mu-type opioid receptor (M-OR-1) (MOR-1),"mmu04080,mmu04915,mmu05032",0.366939863,0.835955551
P42866,Oprm1,,7278,Mu-type opioid receptor (M-OR-1) (MOR-1),"mmu04080,mmu04915,mmu05032",0.366939863,0.835955551
P42866,Oprm1,,7308,Mu-type opioid receptor (M-OR-1) (MOR-1),"mmu04080,mmu04915,mmu05032",0.366939863,0.835955551
P42866,Oprm1,,7450,Mu-type opioid receptor (M-OR-1) (MOR-1),"mmu04080,mmu04915,mmu05032",0.366939863,0.835955551
Q8K3K8,Optn,,4215,Optineurin,mmu04137,0.682736821,1.036203514
Q8K3K8,Optn,,5574,Optineurin,mmu04137,0.682736821,1.036203514
Q9Z1N2,Orc1,,7360,Origin recognition complex subunit 1,mmu04110,0.031832055,0.448531226
Q9WUJ8,Orc6,,2637,Origin recognition complex subunit 6,mmu04110,0.577717637,0.95367199
P07361,Orm2,,5520,Alpha-1-acid glycoprotein 2 (AGP 2) (Orosomucoid-2) (OMD 2),,0.315366995,0
Q63805,Orm3,,4606,Alpha-1-acid glycoprotein 3 (AGP 3) (Orosomucoid-3) (OMD 3),,0.990963001,0.680124898
Q3B7Z2,Osbp,,877,Oxysterol-binding protein 1,,0.779533822,1.020924995
Q3B7Z2,Osbp,,2483,Oxysterol-binding protein 1,,0.779533822,1.020924995
Q3B7Z2,Osbp,,2535,Oxysterol-binding protein 1,,0.779533822,1.020924995
Q3B7Z2,Osbp,,4891,Oxysterol-binding protein 1,,0.779533822,1.020924995
Q3B7Z2,Osbp,,5812,Oxysterol-binding protein 1,,0.779533822,1.020924995
Q9ER64,Osbp,,141,Oxysterol-binding protein-related protein 5 (ORP-5) (OSBP-related protein 5) (Oxysterol-binding protein homolog 1),,0.779533822,1.020924995
Q5QNQ6,Osbp,,582,Oxysterol-binding protein 2,,0.779533822,1.020924995
Q5QNQ6,Osbp,,2986,Oxysterol-binding protein 2,,0.779533822,1.020924995
Q9ER64,Osbp2,,141,Oxysterol-binding protein-related protein 5 (ORP-5) (OSBP-related protein 5) (Oxysterol-binding protein homolog 1),,0.138827591,1.121032822
Q5QNQ6,Osbp2,,582,Oxysterol-binding protein 2,,0.138827591,1.121032822
Q5QNQ6,Osbp2,,2986,Oxysterol-binding protein 2,,0.138827591,1.121032822
S4R1M9,Osbpl10,,1783,Oxysterol-binding protein-related protein 10 (ORP-10) (OSBP-related protein 10),,0.249404158,1.098936045
S4R1M9,Osbpl10,,6745,Oxysterol-binding protein-related protein 10 (ORP-10) (OSBP-related protein 10),,0.249404158,1.098936045
Q8CI95,Osbpl11,,651,Oxysterol-binding protein-related protein 11 (ORP-11) (OSBP-related protein 11),,0.942041996,0.996798791
Q8CI95,Osbpl11,,3427,Oxysterol-binding protein-related protein 11 (ORP-11) (OSBP-related protein 11),,0.942041996,0.996798791
Q8CI95,Osbpl11,,6784,Oxysterol-binding protein-related protein 11 (ORP-11) (OSBP-related protein 11),,0.942041996,0.996798791
Q91XL9,Osbpl1a,,690,Oxysterol-binding protein-related protein 1 (ORP-1) (OSBP-related protein 1),,0.705822918,1.038227773
Q91XL9,Osbpl1a,,5690,Oxysterol-binding protein-related protein 1 (ORP-1) (OSBP-related protein 1),,0.705822918,1.038227773
Q8BX94,Osbpl2,,1201,Oxysterol-binding protein-related protein 2 (ORP-2) (OSBP-related protein 2),,0.628344281,1.038513238
Q8BX94,Osbpl2,,1977,Oxysterol-binding protein-related protein 2 (ORP-2) (OSBP-related protein 2),,0.628344281,1.038513238
Q9DBS9,Osbpl3,,2270,Oxysterol-binding protein-related protein 3 (ORP-3) (OSBP-related protein 3),,0.275362339,1.091424246
Q9ER64,Osbpl5,,141,Oxysterol-binding protein-related protein 5 (ORP-5) (OSBP-related protein 5) (Oxysterol-binding protein homolog 1),mmu04979,0.81386251,1.019126834
Q8BXR9,Osbpl6,,7435,Oxysterol-binding protein-related protein 6 (ORP-6) (OSBP-related protein 6),,0.252205434,1.094435897
A2A8Z1,Osbpl9,,2271,Oxysterol-binding protein-related protein 9 (ORP-9) (OSBP-related protein 9),,0.286628023,0.916904622
Q8K2Y9,Osm,,78,Cerebral cavernous malformations protein 2 homolog (Malcavernin) (Osmosensing scaffold for MEKK3),"mmu04630,mmu04151,mmu04060",0.34753844,0.742314462
Q6P9R2,Osr1,zf-C2H2,905,Serine/threonine-protein kinase OSR1 (EC 2.7.11.1) (Oxidative stress-responsive 1 protein),,0.763509892,1.085642605
Q6P9R2,Osr1,zf-C2H2,2899,Serine/threonine-protein kinase OSR1 (EC 2.7.11.1) (Oxidative stress-responsive 1 protein),,0.763509892,1.085642605
Q91ZD1,Osr2,zf-C2H2,2447,Protein odd-skipped-related 2,,1,0.976892816
Q62422,Ostf1,,3061,Osteoclast-stimulating factor 1 (SH3 domain protein 3),,0.531727916,0.942444164
Q4ZJM7,Otol1,,4028,Otolin-1,,0.761800628,0
O09113,Otp,Homeobox,1569,Homeobox protein orthopedia,,0.340697644,0.626074422
Q0VBL3,Ott,,103,RNA-binding protein 15 (One-twenty two protein 1) (RNA-binding motif protein 15),,,
Q0VBL3,Ott,,534,RNA-binding protein 15 (One-twenty two protein 1) (RNA-binding motif protein 15),,,
Q0VBL3,Ott,,3579,RNA-binding protein 15 (One-twenty two protein 1) (RNA-binding motif protein 15),,,
Q9CUB6,Otud1,,1799,OTU domain-containing protein 1 (EC 3.4.19.12),,0.414873551,0.918564121
B1AZ99,Otud3,,2466,OTU domain-containing protein 3 (EC 3.4.19.12),,0.921760184,1.012052952
Q3U2S4,Otud5,,790,OTU domain-containing protein 5 (EC 3.4.19.12) (Deubiquitinating enzyme A) (DUBA),mmu04622,0.615651696,1.0383508
Q8R554,Otud7a,,1662,OTU domain-containing protein 7A (EC 3.4.19.12) (Zinc finger protein Cezanne 2),,0.543770937,1.052912039
B2RUR8,Otud7b,,4487,OTU domain-containing protein 7B (EC 3.4.19.12) (Cellular zinc finger anti-NF-kappa-B protein) (Zinc finger A20 domain-containing protein 1) (Zinc finger protein Cezanne),,0.687512858,0.969068782
B2RUR8,Otud7b,,5088,OTU domain-containing protein 7B (EC 3.4.19.12) (Cellular zinc finger anti-NF-kappa-B protein) (Zinc finger A20 domain-containing protein 1) (Zinc finger protein Cezanne),,0.687512858,0.969068782
B2RUR8,Otud7b,,5102,OTU domain-containing protein 7B (EC 3.4.19.12) (Cellular zinc finger anti-NF-kappa-B protein) (Zinc finger A20 domain-containing protein 1) (Zinc finger protein Cezanne),,0.687512858,0.969068782
P80205,Otx1,TF_Otx,450,Homeobox protein OTX1 (Orthodenticle homolog 1),mmu04550,0.870208873,1.02356039
P80206,Otx2,TF_Otx,3390,Homeobox protein OTX2 (Orthodenticle homolog 2),,0.523545405,1.099402841
Q8CIV7,Ovol2,zf-C2H2,3324,Transcription factor Ovo-like 2 (mOvo2) (Zinc finger OVO2) (Zinc finger protein 339) (Zinc finger protein mOVO),,0.666117462,0.937731777
Q8CIV7,Ovol2,zf-C2H2,5606,Transcription factor Ovo-like 2 (mOvo2) (Zinc finger OVO2) (Zinc finger protein 339) (Zinc finger protein mOVO),,0.666117462,0.937731777
D3YYM0,Ovol3,,7102,Putative transcription factor ovo-like protein 3,,0.987806042,0.728879078
Q8BGA9,Oxa1l,,5234,Mitochondrial inner membrane protein OXA1L (Oxidase assembly 1-like protein) (OXA1-like protein),mmu03060,0.844463202,1.017143853
Q9JJN4,Oxct2a,,1923,"Succinyl-CoA:3-ketoacid coenzyme A transferase 2A, mitochondrial (EC 2.8.3.5) (3-oxoacid CoA-transferase 2A) (Testis-specific succinyl-CoA:3-oxoacid CoA-transferase 1) (SCOT-t1)","mmu00650,mmu00072,mmu00280",1,2.094755481
Q9ESL0,Oxct2b,,933,"Succinyl-CoA:3-ketoacid coenzyme A transferase 2B, mitochondrial (EC 2.8.3.5) (3-oxoacid CoA-transferase 2B) (Testis-specific succinyl-CoA:3-oxoacid CoA-transferase 2) (SCOT-t2)","mmu00650,mmu00072,mmu00280",1,1.04033772
Q4KMM3,Oxr1,,1266,Oxidation resistance protein 1 (Protein C7),,0.951813074,1.000996444
Q4KMM3,Oxr1,,1798,Oxidation resistance protein 1 (Protein C7),,0.951813074,1.000996444
Q4KMM3,Oxr1,,2146,Oxidation resistance protein 1 (Protein C7),,0.951813074,1.000996444
Q4KMM3,Oxr1,,5630,Oxidation resistance protein 1 (Protein C7),,0.951813074,1.000996444
Q6P9R2,Oxsr1,,905,Serine/threonine-protein kinase OSR1 (EC 2.7.11.1) (Oxidative stress-responsive 1 protein),,0.856510252,0.985350326
Q6P9R2,Oxsr1,,2899,Serine/threonine-protein kinase OSR1 (EC 2.7.11.1) (Oxidative stress-responsive 1 protein),,0.856510252,0.985350326
P97926,Oxtr,,4618,Oxytocin receptor (OT-R),"mmu04020,mmu04024,mmu04080,mmu04921",0.093063995,1.260958575
P51576,P2rx1,,2134,P2X purinoceptor 1 (P2X1) (ATP receptor) (Purinergic receptor),"mmu04020,mmu04080,mmu04611",0.557272665,0.765580962
Q8K3P1,P2rx2,,654,P2X purinoceptor 2 (P2X2) (ATP receptor) (Purinergic receptor),"mmu04020,mmu04080,mmu04742",0.454946874,2.027388517
P35383,P2ry2,,4874,P2Y purinoceptor 2 (P2Y2) (ATP receptor) (P2U purinoceptor 1) (P2U1) (Purinergic receptor),"mmu04080,mmu04750",0.41091694,0.815344813
Q8CG71,P3h2,,5243,Prolyl 3-hydroxylase 2 (EC 1.14.11.7) (Leprecan-like protein 1),,0.304825202,0.855543183
Q8K2B0,P3h4,,5202,Endoplasmic reticulum protein SC65 (Leprecan-like protein 4) (Prolyl 3-hydroxylase family member 4) (Synaptonemal complex protein SC65),,0.324678569,0.908481018
Q8BG58,P4htm,,2185,Transmembrane prolyl 4-hydroxylase (P4H-TM) (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 4) (HIF-PH4) (HIF-prolyl hydroxylase 4) (HPH-4),,0.902023365,1.007730255
P50580,Pa2g4,,5048,Proliferation-associated protein 2G4 (IRES-specific cellular trans-acting factor 45 kDa) (ITAF45) (Mpp1) (Proliferation-associated protein 1) (Protein p38-2G4),,0.893407297,1.017121942
Q5XFR0,Pabpn1,,5342,Embryonic polyadenylate-binding protein 2 (Embryonic poly(A)-binding protein 2) (ePABP-2) (ePABP2) (Embryonic poly(A)-binding protein type II) (Poly(A)-binding protein nuclear-like 1),"mmu03015,mmu05164",0.386899686,0.935904983
Q8CCS6,Pabpn1,,5074,Polyadenylate-binding protein 2 (PABP-2) (Poly(A)-binding protein 2) (Nuclear poly(A)-binding protein 1) (Poly(A)-binding protein II) (PABII) (Polyadenylate-binding nuclear protein 1),"mmu03015,mmu05164",0.386899686,0.935904983
Q5XFR0,Pabpn1l,,5342,Embryonic polyadenylate-binding protein 2 (Embryonic poly(A)-binding protein 2) (ePABP-2) (ePABP2) (Embryonic poly(A)-binding protein type II) (Poly(A)-binding protein nuclear-like 1),"mmu03015,mmu05164",1,Inf
Q9D3X5,Pacrgl,,3605,PACRG-like protein,,0.984979343,1.002681088
Q8K212,Pacs1,,145,Phosphofurin acidic cluster sorting protein 1 (PACS-1),,0.922078537,1.003993945
Q8K212,Pacs1,,4786,Phosphofurin acidic cluster sorting protein 1 (PACS-1),,0.922078537,1.003993945
